year,date,country,province,confirm,dead,heal,confirm_add,confirm_cuts,dead_cuts,now_confirm_cuts,heal_cuts,newConfirm,newHeal,newDead,description,wzz,wzz_add,dateId
2021,01.23,中国,内蒙古,366,1,351,0,,,,,0,0,0,,0,0,2021-01
2021,01.24,中国,内蒙古,366,1,351,0,,,,,0,0,0,,0,0,2021-01
2021,01.25,中国,内蒙古,366,1,351,0,,,,,0,0,0,,0,0,2021-01
2021,01.26,中国,内蒙古,366,1,351,0,,,,,0,0,0,,0,0,2021-01
2021,01.27,中国,内蒙古,366,1,353,0,,,,,0,2,0,,0,0,2021-01
2021,01.28,中国,内蒙古,366,1,353,0,,,,,0,0,0,,0,0,2021-01
2021,01.29,中国,内蒙古,366,1,353,0,,,,,0,0,0,,0,0,2021-01
2021,01.30,中国,内蒙古,366,1,353,0,,,,,0,0,0,,0,0,2021-01
2021,01.31,中国,内蒙古,366,1,353,0,,,,,0,0,0,,0,0,2021-01
2021,02.01,中国,内蒙古,366,1,353,0,,,,,0,0,0,,0,0,2021-02
2021,02.02,中国,内蒙古,366,1,353,0,,,,,0,0,0,,0,0,2021-02
2021,02.03,中国,内蒙古,366,1,353,0,,,,,0,0,0,,0,0,2021-02
2021,02.04,中国,内蒙古,366,1,353,0,,,,,0,0,0,,0,0,2021-02
2021,02.05,中国,内蒙古,366,1,356,0,,,,,0,3,0,,0,0,2021-02
2021,02.06,中国,内蒙古,366,1,358,0,,,,,0,2,0,,0,0,2021-02
2021,02.07,中国,内蒙古,366,1,360,0,,,,,0,2,0,,0,0,2021-02
2021,02.08,中国,内蒙古,366,1,362,0,,,,,0,2,0,,0,0,2021-02
2021,02.09,中国,内蒙古,366,1,365,0,,,,,0,3,0,,0,0,2021-02
2021,02.10,中国,内蒙古,366,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.11,中国,内蒙古,366,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.12,中国,内蒙古,366,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.13,中国,内蒙古,367,1,365,1,,,,,1,0,0,,0,0,2021-02
2021,02.14,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.15,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.16,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.17,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.18,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.19,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.20,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.21,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.22,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.23,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.24,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.25,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.26,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.27,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,02.28,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-02
2021,03.01,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-03
2021,03.02,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-03
2021,03.03,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-03
2021,03.04,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-03
2021,03.05,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-03
2021,03.06,中国,内蒙古,367,1,365,0,,,,,0,0,0,,0,0,2021-03
2021,03.07,中国,内蒙古,368,1,365,1,,,,,1,0,0,,0,0,2021-03
2021,03.08,中国,内蒙古,368,1,365,0,,,,,0,0,0,,0,0,2021-03
2021,03.09,中国,内蒙古,368,1,365,0,,,,,0,0,0,,0,0,2021-03
2021,03.10,中国,内蒙古,368,1,365,0,,,,,0,0,0,,0,0,2021-03
2021,03.11,中国,内蒙古,368,1,365,0,,,,,0,0,0,,0,0,2021-03
2021,03.12,中国,内蒙古,368,1,365,0,,,,,0,0,0,,0,0,2021-03
2021,03.13,中国,内蒙古,369,1,365,1,,,,,1,0,0,,0,0,2021-03
2021,03.14,中国,内蒙古,369,1,365,0,,,,,0,0,0,,0,0,2021-03
2021,03.15,中国,内蒙古,369,1,365,0,,,,,0,0,0,,0,0,2021-03
2021,03.16,中国,内蒙古,369,1,365,0,,,,,0,0,0,,0,0,2021-03
2021,03.17,中国,内蒙古,369,1,365,0,,,,,0,0,0,,0,0,2021-03
2021,03.18,中国,内蒙古,369,1,366,0,,,,,0,1,0,,0,0,2021-03
2021,03.19,中国,内蒙古,369,1,366,0,,,,,0,0,0,,0,0,2021-03
2021,03.20,中国,内蒙古,370,1,366,1,,,,,1,0,0,,0,0,2021-03
2021,03.21,中国,内蒙古,370,1,366,0,,,,,0,0,0,,0,0,2021-03
2021,03.22,中国,内蒙古,370,1,367,0,,,,,0,1,0,,0,0,2021-03
2021,03.23,中国,内蒙古,371,1,367,1,,,,,1,0,0,,0,0,2021-03
2021,03.24,中国,内蒙古,371,1,367,1,,,,,1,0,0,,0,0,2021-03
2021,03.25,中国,内蒙古,371,1,367,0,,,,,0,0,0,,0,0,2021-03
2021,03.26,中国,内蒙古,371,1,367,0,,,,,0,0,0,,0,0,2021-03
2021,03.27,中国,内蒙古,371,1,367,0,,,,,0,0,0,,0,0,2021-03
2021,03.28,中国,内蒙古,374,1,368,3,,,,,3,1,0,,0,0,2021-03
2021,03.29,中国,内蒙古,374,1,368,0,,,,,0,0,0,,0,0,2021-03
2021,03.30,中国,内蒙古,374,1,368,0,,,,,0,0,0,,0,0,2021-03
2021,03.31,中国,内蒙古,375,1,368,1,,,,,1,0,0,,0,0,2021-03
2021,04.01,中国,内蒙古,375,1,368,0,,,,,0,0,0,,0,0,2021-04
2021,04.02,中国,内蒙古,375,1,368,0,,,,,0,0,0,,0,0,2021-04
2021,04.03,中国,内蒙古,375,1,369,0,,,,,0,1,0,,0,0,2021-04
2021,04.04,中国,内蒙古,376,1,369,1,,,,,1,0,0,,0,0,2021-04
2021,04.05,中国,内蒙古,376,1,370,0,,,,,0,1,0,,0,0,2021-04
2021,04.06,中国,内蒙古,376,1,370,0,,,,,0,0,0,,0,0,2021-04
2021,04.07,中国,内蒙古,377,1,370,1,,,,,1,0,0,,0,0,2021-04
2021,04.08,中国,内蒙古,377,1,370,1,,,,,1,0,0,,0,0,2021-04
2021,04.09,中国,内蒙古,377,1,373,0,,,,,0,3,0,,0,0,2021-04
2021,04.10,中国,内蒙古,377,1,374,0,,,,,0,1,0,,0,0,2021-04
2021,04.11,中国,内蒙古,377,1,374,0,,,,,0,0,0,,0,0,2021-04
2021,04.12,中国,内蒙古,377,1,374,0,,,,,0,0,0,,0,0,2021-04
2021,04.13,中国,内蒙古,377,1,374,0,,,,,0,0,0,,0,0,2021-04
2021,04.14,中国,内蒙古,377,1,374,0,,,,,0,0,0,,0,0,2021-04
2021,04.15,中国,内蒙古,377,1,374,0,,,,,0,0,0,,0,0,2021-04
2021,04.16,中国,内蒙古,378,1,375,1,,,,,1,1,0,,0,0,2021-04
2021,04.17,中国,内蒙古,379,1,375,1,,,,,1,0,0,,0,0,2021-04
2021,04.18,中国,内蒙古,379,1,375,0,,,,,0,0,0,,0,0,2021-04
2021,04.19,中国,内蒙古,379,1,375,0,,,,,0,0,0,,0,0,2021-04
2021,04.20,中国,内蒙古,379,1,376,0,,,,,0,1,0,,0,0,2021-04
2021,04.21,中国,内蒙古,379,1,376,0,,,,,0,0,0,,0,0,2021-04
2021,04.22,中国,内蒙古,379,1,376,0,,,,,0,0,0,,0,0,2021-04
2021,04.23,中国,内蒙古,379,1,376,0,,,,,0,0,0,,0,0,2021-04
2021,04.24,中国,内蒙古,379,1,376,0,,,,,0,0,0,,0,0,2021-04
2021,04.25,中国,内蒙古,379,1,376,0,,,,,0,0,0,,0,0,2021-04
2021,04.26,中国,内蒙古,380,1,376,1,,,,,1,0,0,,0,0,2021-04
2021,04.27,中国,内蒙古,380,1,376,0,,,,,0,0,0,,0,0,2021-04
2021,04.28,中国,内蒙古,380,1,376,0,,,,,0,0,0,,0,0,2021-04
2021,04.29,中国,内蒙古,380,1,376,0,,,,,0,0,0,,0,0,2021-04
2021,04.30,中国,内蒙古,380,1,377,0,,,,,0,1,0,,0,0,2021-04
2021,05.01,中国,内蒙古,380,1,377,0,,,,,0,0,0,,0,0,2021-05
2021,05.02,中国,内蒙古,381,1,377,1,,,,,1,0,0,,0,0,2021-05
2021,05.03,中国,内蒙古,381,1,377,0,,,,,0,0,0,,0,0,2021-05
2021,05.04,中国,内蒙古,382,1,377,1,,,,,1,0,0,,0,0,2021-05
2021,05.05,中国,内蒙古,382,1,377,0,,,,,0,0,0,,0,0,2021-05
2021,05.06,中国,内蒙古,382,1,377,0,,,,,0,0,0,,0,0,2021-05
2021,05.07,中国,内蒙古,382,1,377,0,,,,,0,0,0,,0,0,2021-05
2021,05.08,中国,内蒙古,382,1,378,0,,,,,0,1,0,,0,0,2021-05
2021,05.09,中国,内蒙古,382,1,378,0,,,,,0,0,0,,0,0,2021-05
2021,05.10,中国,内蒙古,382,1,378,0,,,,,0,0,0,,0,0,2021-05
2021,05.11,中国,内蒙古,382,1,378,0,,,,,0,0,0,,0,0,2021-05
2021,05.12,中国,内蒙古,383,1,378,1,,,,,1,0,0,,0,0,2021-05
2021,05.13,中国,内蒙古,383,1,379,0,,,,,0,1,0,,0,0,2021-05
2021,05.14,中国,内蒙古,383,1,379,0,,,,,0,0,0,,0,0,2021-05
2021,05.15,中国,内蒙古,384,1,380,1,,,,,1,1,0,,0,0,2021-05
2021,05.16,中国,内蒙古,384,1,380,0,,,,,0,0,0,,0,0,2021-05
2021,05.17,中国,内蒙古,384,1,380,0,,,,,0,0,0,,0,0,2021-05
2021,05.18,中国,内蒙古,384,1,380,0,,,,,0,0,0,,0,0,2021-05
2021,05.19,中国,内蒙古,384,1,380,0,,,,,0,0,0,,0,0,2021-05
2021,05.20,中国,内蒙古,384,1,380,0,,,,,0,0,0,,0,0,2021-05
2021,05.21,中国,内蒙古,384,1,380,0,,,,,0,0,0,,0,0,2021-05
2021,05.22,中国,内蒙古,384,1,380,0,,,,,0,0,0,,0,0,2021-05
2021,05.23,中国,内蒙古,385,1,381,1,,,,,1,1,0,,0,0,2021-05
2021,05.24,中国,内蒙古,385,1,382,0,,,,,0,1,0,,0,0,2021-05
2021,05.25,中国,内蒙古,385,1,382,0,,,,,0,0,0,,0,0,2021-05
2021,05.26,中国,内蒙古,386,1,382,1,,,,,1,0,0,,0,0,2021-05
2021,05.27,中国,内蒙古,386,1,382,0,,,,,0,0,0,,0,0,2021-05
2021,05.28,中国,内蒙古,386,1,383,0,,,,,0,1,0,,0,0,2021-05
2021,05.29,中国,内蒙古,387,1,383,1,,,,,1,0,0,,0,0,2021-05
2021,05.30,中国,内蒙古,387,1,383,0,,,,,0,0,0,,0,0,2021-05
2021,05.31,中国,内蒙古,387,1,383,0,,,,,0,0,0,,0,0,2021-05
2021,06.01,中国,内蒙古,387,1,383,0,,,,,0,0,0,,0,0,2021-06
2021,06.02,中国,内蒙古,387,1,383,0,,,,,0,0,0,,0,0,2021-06
2021,06.03,中国,内蒙古,388,1,383,1,,,,,1,0,0,,0,0,2021-06
2021,06.04,中国,内蒙古,388,1,383,0,,,,,0,0,0,,0,0,2021-06
2021,06.05,中国,内蒙古,388,1,383,0,,,,,0,0,0,,0,0,2021-06
2021,06.06,中国,内蒙古,388,1,384,0,,,,,0,1,0,,0,0,2021-06
2021,06.07,中国,内蒙古,390,1,384,2,,,,,2,0,0,,0,0,2021-06
2021,06.08,中国,内蒙古,390,1,385,0,,,,,0,1,0,,0,0,2021-06
2021,06.09,中国,内蒙古,390,1,385,0,,,,,0,0,0,,0,0,2021-06
2021,06.10,中国,内蒙古,390,1,385,0,,,,,0,0,0,,0,0,2021-06
2021,06.11,中国,内蒙古,390,1,385,0,,,,,0,0,0,,0,0,2021-06
2021,06.12,中国,内蒙古,390,1,385,0,,,,,0,0,0,,0,0,2021-06
2021,06.13,中国,内蒙古,393,1,385,3,,,,,3,0,0,,0,0,2021-06
2021,06.14,中国,内蒙古,393,1,385,0,,,,,0,0,0,,0,0,2021-06
2021,06.15,中国,内蒙古,393,1,385,0,,,,,0,0,0,,0,0,2021-06
2021,06.16,中国,内蒙古,393,1,385,0,,,,,0,0,0,,0,0,2021-06
2021,06.17,中国,内蒙古,393,1,386,0,,,,,0,1,0,,0,0,2021-06
2021,06.18,中国,内蒙古,393,1,386,0,,,,,0,0,0,,0,0,2021-06
2021,06.19,中国,内蒙古,393,1,386,0,,,,,0,0,0,,0,0,2021-06
2021,06.20,中国,内蒙古,393,1,387,0,,,,,0,1,0,,0,0,2021-06
2021,06.21,中国,内蒙古,394,1,387,1,,,,,1,0,0,,0,0,2021-06
2021,06.22,中国,内蒙古,394,1,387,0,,,,,0,0,0,,0,0,2021-06
2021,06.23,中国,内蒙古,394,1,387,0,,,,,0,0,0,,0,0,2021-06
2021,06.24,中国,内蒙古,394,1,387,0,,,,,0,0,0,,0,0,2021-06
2021,06.25,中国,内蒙古,394,1,389,0,,,,,0,2,0,,0,0,2021-06
2021,06.26,中国,内蒙古,394,1,390,0,,,,,0,1,0,,0,0,2021-06
2021,06.27,中国,内蒙古,394,1,390,0,,,,,0,0,0,,0,0,2021-06
2021,06.28,中国,内蒙古,394,1,390,0,,,,,0,0,0,,0,0,2021-06
2021,06.29,中国,内蒙古,394,1,391,0,,,,,0,1,0,,0,0,2021-06
2021,06.30,中国,内蒙古,394,1,391,0,,,,,0,0,0,,0,0,2021-06
2021,07.01,中国,内蒙古,394,1,391,0,,,,,0,0,0,,0,0,2021-07
2021,07.02,中国,内蒙古,394,1,391,0,,,,,0,0,0,,0,0,2021-07
2021,07.03,中国,内蒙古,394,1,391,0,,,,,0,0,0,,0,0,2021-07
2021,07.04,中国,内蒙古,394,1,391,0,,,,,0,0,0,,0,0,2021-07
2021,07.05,中国,内蒙古,394,1,391,0,,,,,0,0,0,,0,0,2021-07
2021,07.06,中国,内蒙古,394,1,391,0,,,,,0,0,0,,0,0,2021-07
2021,07.07,中国,内蒙古,394,1,392,0,,,,,0,1,0,,0,0,2021-07
2021,07.08,中国,内蒙古,394,1,392,0,,,,,0,0,0,,0,0,2021-07
2021,07.09,中国,内蒙古,394,1,392,0,,,,,0,0,0,,0,0,2021-07
2021,07.10,中国,内蒙古,394,1,392,0,,,,,0,0,0,,0,0,2021-07
2021,07.11,中国,内蒙古,397,1,392,3,,,,,3,0,0,,0,0,2021-07
2021,07.12,中国,内蒙古,397,1,392,3,,,,,3,0,0,,0,0,2021-07
2021,07.13,中国,内蒙古,397,1,392,0,,,,,0,0,0,,0,0,2021-07
2021,07.14,中国,内蒙古,397,1,392,0,,,,,0,0,0,,0,0,2021-07
2021,07.15,中国,内蒙古,397,1,392,0,,,,,0,0,0,,0,0,2021-07
2021,07.16,中国,内蒙古,397,1,392,0,,,,,0,0,0,,0,0,2021-07
2021,07.17,中国,内蒙古,398,1,392,1,,,,,1,0,0,,0,0,2021-07
2021,07.18,中国,内蒙古,398,1,392,1,,,,,1,0,0,,0,0,2021-07
2021,07.19,中国,内蒙古,399,1,392,0,,,,,0,0,0,,0,0,2021-07
2021,07.20,中国,内蒙古,399,1,392,0,,,,,0,0,0,,0,0,2021-07
2021,07.21,中国,内蒙古,399,1,392,0,,,,,0,0,0,,0,0,2021-07
2021,07.22,中国,内蒙古,399,1,392,0,,,,,0,0,0,,0,0,2021-07
2021,07.23,中国,内蒙古,399,1,392,0,,,,,0,0,0,,0,0,2021-07
2021,07.24,中国,内蒙古,401,1,395,2,,,,,2,3,0,,0,0,2021-07
2021,07.25,中国,内蒙古,403,1,395,2,,,,,2,0,0,,0,0,2021-07
2021,07.26,中国,内蒙古,403,1,395,2,,,,,2,0,0,,0,0,2021-07
2021,07.27,中国,内蒙古,403,1,395,0,,,,,0,0,0,,0,0,2021-07
2021,07.28,中国,内蒙古,403,1,395,0,,,,,0,0,0,,0,0,2021-07
2021,07.29,中国,内蒙古,403,1,395,0,,,,,0,0,0,,0,0,2021-07
2021,07.30,中国,内蒙古,403,1,398,0,,,,,0,3,0,,0,0,2021-07
2021,07.31,中国,内蒙古,405,1,398,2,,,,,2,0,0,,0,0,2021-07
2021,08.01,中国,内蒙古,408,1,398,3,,,,,3,0,0,,0,0,2021-08
2021,08.02,中国,内蒙古,408,1,398,3,,,,,3,0,0,,0,0,2021-08
2021,08.03,中国,内蒙古,408,1,398,0,,,,,0,0,0,,0,0,2021-08
2021,08.04,中国,内蒙古,408,1,398,0,,,,,0,0,0,,0,0,2021-08
2021,08.05,中国,内蒙古,409,1,398,1,,,,,1,0,0,,0,0,2021-08
2021,08.06,中国,内蒙古,409,1,401,0,,,,,0,3,0,,0,0,2021-08
2021,08.07,中国,内蒙古,409,1,402,0,,,,,0,1,0,,0,0,2021-08
2021,08.08,中国,内蒙古,410,1,402,1,,,,,1,0,0,,0,0,2021-08
2021,08.09,中国,内蒙古,410,1,402,0,,,,,0,0,0,,0,0,2021-08
2021,08.10,中国,内蒙古,410,1,402,0,,,,,0,0,0,,0,0,2021-08
2021,08.11,中国,内蒙古,410,1,402,0,,,,,0,0,0,,0,0,2021-08
2021,08.12,中国,内蒙古,410,1,402,0,,,,,0,0,0,,0,0,2021-08
2021,08.13,中国,内蒙古,410,1,405,0,,,,,0,3,0,,0,0,2021-08
2021,08.14,中国,内蒙古,410,1,407,0,,,,,0,2,0,,0,0,2021-08
2021,08.15,中国,内蒙古,410,1,407,0,,,,,0,0,0,,0,0,2021-08
2021,08.16,中国,内蒙古,410,1,407,0,,,,,0,0,0,,0,0,2021-08
2021,08.17,中国,内蒙古,410,1,407,0,,,,,0,0,0,,0,0,2021-08
2021,08.18,中国,内蒙古,411,1,407,1,,,,,1,0,0,,0,0,2021-08
2021,08.19,中国,内蒙古,411,1,407,0,,,,,0,0,0,,0,0,2021-08
2021,08.20,中国,内蒙古,412,1,407,1,,,,,1,0,0,,0,0,2021-08
2021,08.21,中国,内蒙古,412,1,407,0,,,,,0,0,0,,0,0,2021-08
2021,08.22,中国,内蒙古,412,1,408,0,,,,,0,1,0,,0,0,2021-08
2021,08.23,中国,内蒙古,412,1,408,0,,,,,0,0,0,,0,0,2021-08
2021,08.24,中国,内蒙古,412,1,408,0,,,,,0,0,0,,0,0,2021-08
2021,08.25,中国,内蒙古,412,1,408,0,,,,,0,0,0,,0,0,2021-08
2021,08.26,中国,内蒙古,412,1,409,0,,,,,0,1,0,,0,0,2021-08
2021,08.27,中国,内蒙古,412,1,409,0,,,,,0,0,0,,0,0,2021-08
2021,08.28,中国,内蒙古,412,1,409,0,,,,,0,0,0,,0,0,2021-08
2021,08.29,中国,内蒙古,412,1,409,0,,,,,0,0,0,,0,0,2021-08
2021,08.30,中国,内蒙古,412,1,409,0,,,,,0,0,0,,0,0,2021-08
2021,08.31,中国,内蒙古,412,1,409,0,,,,,0,0,0,,0,0,2021-08
2021,09.01,中国,内蒙古,412,1,409,0,,,,,0,0,0,,0,0,2021-09
2021,09.02,中国,内蒙古,412,1,409,0,,,,,0,0,0,,0,0,2021-09
2021,09.03,中国,内蒙古,412,1,409,0,,,,,0,0,0,,0,0,2021-09
2021,09.04,中国,内蒙古,414,1,409,2,,,,,2,0,0,,0,0,2021-09
2021,09.05,中国,内蒙古,414,1,409,0,,,,,0,0,0,,0,0,2021-09
2021,09.06,中国,内蒙古,414,1,409,0,,,,,0,0,0,,0,0,2021-09
2021,09.07,中国,内蒙古,414,1,409,0,,,,,0,0,0,,0,0,2021-09
2021,09.08,中国,内蒙古,414,1,409,0,,,,,0,0,0,,0,0,2021-09
2021,09.09,中国,内蒙古,414,1,410,0,,,,,0,1,0,,0,0,2021-09
2021,09.10,中国,内蒙古,414,1,410,0,,,,,0,0,0,,0,0,2021-09
2021,09.11,中国,内蒙古,416,1,410,2,,,,,2,0,0,,0,0,2021-09
2021,09.12,中国,内蒙古,416,1,410,0,,,,,0,0,0,,0,0,2021-09
2021,09.13,中国,内蒙古,416,1,410,0,,,,,0,0,0,,0,0,2021-09
2021,09.14,中国,内蒙古,416,1,410,0,,,,,0,0,0,,0,0,2021-09
2021,09.15,中国,内蒙古,416,1,410,0,,,,,0,0,0,,0,0,2021-09
2021,09.16,中国,内蒙古,416,1,410,0,,,,,0,0,0,,0,0,2021-09
2021,09.17,中国,内蒙古,416,1,410,0,,,,,0,0,0,,0,0,2021-09
2021,09.18,中国,内蒙古,416,1,411,0,,,,,0,1,0,,0,0,2021-09
2021,09.19,中国,内蒙古,416,1,411,0,,,,,0,0,0,,0,0,2021-09
2021,09.20,中国,内蒙古,416,1,411,0,,,,,0,0,0,,0,0,2021-09
2021,09.21,中国,内蒙古,416,1,411,0,,,,,0,0,0,,0,0,2021-09
2021,09.22,中国,内蒙古,416,1,411,0,,,,,0,0,0,,0,0,2021-09
2021,09.23,中国,内蒙古,416,1,411,0,,,,,0,0,0,,0,0,2021-09
2021,09.24,中国,内蒙古,416,1,411,0,,,,,0,0,0,,0,0,2021-09
2021,09.25,中国,内蒙古,418,1,411,2,,,,,2,0,0,,0,0,2021-09
2021,09.26,中国,内蒙古,418,1,412,0,,,,,0,1,0,,0,0,2021-09
2021,09.27,中国,内蒙古,418,1,412,0,,,,,0,0,0,,0,0,2021-09
2021,09.28,中国,内蒙古,418,1,412,0,,,,,0,0,0,,0,0,2021-09
2021,09.29,中国,内蒙古,418,1,413,0,,,,,0,1,0,,0,0,2021-09
2021,09.30,中国,内蒙古,419,1,413,1,,,,,1,0,0,,0,0,2021-09
2021,10.01,中国,内蒙古,419,1,413,0,,,,,0,0,0,,0,0,2021-10
2021,10.02,中国,内蒙古,419,1,413,0,,,,,0,0,0,,0,0,2021-10
2021,10.03,中国,内蒙古,420,1,414,1,,,,,1,1,0,,0,0,2021-10
2021,10.04,中国,内蒙古,420,1,415,0,,,,,0,1,0,,0,0,2021-10
2021,10.05,中国,内蒙古,420,1,415,0,,,,,0,0,0,,0,0,2021-10
2021,10.06,中国,内蒙古,420,1,415,0,,,,,0,0,0,,0,0,2021-10
2021,10.07,中国,内蒙古,420,1,415,0,,,,,0,0,0,,0,0,2021-10
2021,10.08,中国,内蒙古,420,1,415,0,,,,,0,0,0,,0,0,2021-10
2021,10.09,中国,内蒙古,420,1,415,0,,,,,0,0,0,,0,0,2021-10
2021,10.10,中国,内蒙古,421,1,416,1,,,,,1,1,0,,0,0,2021-10
2021,10.11,中国,内蒙古,421,1,416,0,,,,,0,0,0,,0,0,2021-10
2021,10.12,中国,内蒙古,421,1,416,0,,,,,0,0,0,,0,0,2021-10
2021,10.13,中国,内蒙古,422,1,416,1,,,,,1,0,0,,0,0,2021-10
2021,10.14,中国,内蒙古,422,1,416,1,,,,,1,0,0,,0,0,2021-10
2021,10.15,中国,内蒙古,422,1,416,0,,,,,0,0,0,,0,0,2021-10
2021,10.16,中国,内蒙古,423,1,416,1,,,,,1,0,0,,0,0,2021-10
2021,10.17,中国,内蒙古,423,1,416,0,,,,,0,0,0,,0,0,2021-10
2021,10.18,中国,内蒙古,425,1,416,2,,,,,2,0,0,,0,0,2021-10
2021,10.19,中国,内蒙古,433,1,416,8,,,,,8,0,0,,0,0,2021-10
2021,10.20,中国,内蒙古,436,1,416,3,,,,,3,0,0,,0,0,2021-10
2021,10.21,中国,内蒙古,446,1,416,11,,,,,11,0,0,,0,0,2021-10
2021,10.22,中国,内蒙古,457,1,416,11,,,,,11,0,0,,0,0,2021-10
2021,10.23,中国,内蒙古,464,1,416,7,,,,,7,0,0,,0,0,2021-10
2021,10.24,中国,内蒙古,483,1,416,19,,,,,19,0,0,,0,0,2021-10
2021,10.25,中国,内蒙古,498,1,416,16,,,,,16,0,0,,0,0,2021-10
2021,10.26,中国,内蒙古,531,1,417,32,,,,,32,1,0,,0,0,2021-10
2021,10.27,中国,内蒙古,538,1,417,7,,,,,7,0,0,,0,0,2021-10
2021,10.28,中国,内蒙古,558,1,417,20,,,,,20,0,0,,0,0,2021-10
2021,10.29,中国,内蒙古,579,1,417,21,,,,,21,0,0,,0,0,2021-10
2021,10.30,中国,内蒙古,591,1,417,12,,,,,12,0,0,,0,0,2021-10
2021,10.31,中国,内蒙古,598,1,425,7,,,,,7,8,0,,0,0,2021-10
2021,11.01,中国,内蒙古,600,1,430,2,,,,,2,5,0,,0,0,2021-11
2021,11.02,中国,内蒙古,606,1,432,6,,,,,6,2,0,,0,0,2021-11
2021,11.03,中国,内蒙古,608,1,436,2,,,,,2,4,0,,0,0,2021-11
2021,11.04,中国,内蒙古,610,1,446,2,,,,,2,10,0,,0,0,2021-11
2021,11.05,中国,内蒙古,611,1,466,1,,,,,1,20,0,,0,0,2021-11
2021,11.06,中国,内蒙古,611,1,511,1,,,,,1,45,0,,0,0,2021-11
2021,11.07,中国,内蒙古,613,1,511,2,,,,,2,0,0,,0,0,2021-11
2021,11.08,中国,内蒙古,613,1,521,0,,,,,0,10,0,,0,0,2021-11
2021,11.09,中国,内蒙古,613,1,543,0,,,,,0,22,0,,1,1,2021-11
2021,11.10,中国,内蒙古,613,1,559,0,,,,,0,16,0,,1,0,2021-11
2021,11.11,中国,内蒙古,614,1,574,1,,,,,1,15,0,,3,2,2021-11
2021,11.12,中国,内蒙古,618,1,585,4,,,,,4,11,0,,3,2,2021-11
2021,11.13,中国,内蒙古,618,1,595,0,,,,,0,10,0,,3,0,2021-11
2021,11.14,中国,内蒙古,618,1,597,0,,,,,0,2,0,,3,0,2021-11
2021,11.15,中国,内蒙古,618,1,603,0,,,,,0,6,0,,3,0,2021-11
2021,11.16,中国,内蒙古,618,1,604,0,,,,,0,1,0,,3,0,2021-11
2021,11.17,中国,内蒙古,618,1,609,0,,,,,0,5,0,,3,0,2021-11
2021,11.18,中国,内蒙古,618,1,609,0,,,,,0,0,0,,3,0,2021-11
2021,11.19,中国,内蒙古,618,1,611,0,,,,,0,2,0,,3,0,2021-11
2021,11.20,中国,内蒙古,618,1,611,0,,,,,0,0,0,,0,0,2021-11
2021,11.21,中国,内蒙古,618,1,615,0,,,,,0,4,0,,0,0,2021-11
2021,11.22,中国,内蒙古,618,1,616,0,,,,,0,1,0,,0,0,2021-11
2021,11.23,中国,内蒙古,618,1,616,0,,,,,0,0,0,,0,0,2021-11
2021,11.24,中国,内蒙古,618,1,616,0,,,,,0,0,0,,0,0,2021-11
2021,11.25,中国,内蒙古,618,1,617,0,,,,,0,1,0,,0,0,2021-11
2021,11.26,中国,内蒙古,618,1,617,0,,,,,0,0,0,,0,0,2021-11
